chrom	start	end	gene_symbol	gene_id	gene_biotype
chr7	77039944	77043776	PMS2P9	ENSG00000233448	transcribed_unprocessed_pseudogene
chr7	4983718	5073221	RBAK-RBAKDN	ENSG00000272968	protein_coding
chr7	5072125	5073223	RBAKDN	ENSG00000273313	lncRNA
chr7	5103719	5120245	OR10AH1P	ENSG00000272595	transcribed_unprocessed_pseudogene
chr7	5121239	5144546	ZNF890P	ENSG00000159904	transcribed_unprocessed_pseudogene
chr7	4973988	5040675	RNF216P1	ENSG00000196204	lncRNA
chr7	100088969	100092187	COPS6	ENSG00000168090	protein_coding
chr7	100092728	100101940	MCM7	ENSG00000166508	protein_coding
chr7	100093560	100093643	MIR25	ENSG00000207547	miRNA
chr7	100093768	100093847	MIR93	ENSG00000207757	miRNA
chr7	100093993	100094074	MIR106B	ENSG00000208036	miRNA
chr7	100101549	100110345	AP4M1	ENSG00000221838	protein_coding
chr7	100119634	100125508	CNPY4	ENSG00000166997	protein_coding
chr7	100126785	100128495	MBLAC1	ENSG00000214309	protein_coding
chr7	100139629	100140682	RPL7P60	ENSG00000214142	processed_pseudogene
chr7	100154420	100158723	TRAPPC14	ENSG00000146826	protein_coding
chr7	100156605	100156669	MIR4658	ENSG00000284518	miRNA
chr7	100159244	100168617	GAL3ST4	ENSG00000197093	protein_coding
chr7	100169606	100177381	GPC2	ENSG00000213420	protein_coding
chr7	100218241	100221490	PVRIG	ENSG00000213413	protein_coding
chr7	100330777	100330877	Y_RNA	ENSG00000201913	misc_RNA
chr7	100336079	100351900	STAG3L5P	ENSG00000242294	transcribed_unprocessed_pseudogene
chr7	100336104	100367831	STAG3L5P-PVRIG2P-PILRB	ENSG00000272752	lncRNA
chr7	100352360	100353692	PVRIG2P	ENSG00000235333	transcribed_unprocessed_pseudogene
chr7	100356651	100356721	MIR6840	ENSG00000284012	miRNA
chr7	100367530	100400096	PILRA	ENSG00000085514	protein_coding
chr7	100428790	100434118	MEPCE	ENSG00000146834	protein_coding
chr7	100435282	100436497	PPP1R35	ENSG00000160813	protein_coding
chr7	100436204	100438504	PPP1R35-AS1	ENSG00000240211	lncRNA
chr7	100456620	100464260	C7orf61	ENSG00000185955	protein_coding
chr7	100463359	100479232	TSC22D4	ENSG00000166925	protein_coding
chr7	100064033	100082548	ZNF3	ENSG00000166526	protein_coding
chr7	98794718	98794824	RNU6-393P	ENSG00000207204	snRNA
chr7	98881650	98881729	MIR3609	ENSG00000266019	miRNA
chr7	98998538	98999930	RNF14P3	ENSG00000238109	processed_pseudogene
chr7	98877933	99050831	TRRAP	ENSG00000196367	protein_coding
chr7	92134604	92180725	CYP51A1-AS1	ENSG00000188693	lncRNA
chr7	92202243	92202334	Y_RNA	ENSG00000200769	misc_RNA
chr7	92204015	92204098	MIR1285-1	ENSG00000221520	miRNA
chr7	134734898	134735129	TUBB3P2	ENSG00000230101	processed_pseudogene
chr7	134744252	134970729	CALD1	ENSG00000122786	protein_coding
chr7	92604921	92836573	CDK6	ENSG00000105810	protein_coding
chr7	50095883	50159256	SPATA48	ENSG00000164500	protein_coding
chr7	138831381	138981389	KIAA1549	ENSG00000122778	protein_coding
chr7	19719315	19773617	TMEM196	ENSG00000173452	protein_coding
chr7	23235967	23275108	GPNMB	ENSG00000136235	protein_coding
chr7	26291862	26374383	SNX10	ENSG00000086300	protein_coding
chr7	96120220	96322147	SLC25A13	ENSG00000004864	protein_coding
chr7	99416739	99466163	PTCD1	ENSG00000106246	protein_coding
chr7	141776674	141781691	TAS2R4	ENSG00000127364	protein_coding
chr7	44999475	45076469	CCM2	ENSG00000136280	protein_coding
chr7	151428832	151440813	CRYGN	ENSG00000127377	protein_coding
chr7	65373799	65401136	ZNF92	ENSG00000146757	protein_coding
chr7	151375909	151410727	WDR86	ENSG00000187260	protein_coding
chr7	112288623	112288952	RN7SKP187	ENSG00000202406	misc_RNA
chr7	112372647	112373729	MTND5P8	ENSG00000230999	unprocessed_pseudogene
chr7	112373733	112374250	MTND6P24	ENSG00000232922	unprocessed_pseudogene
chr7	112374324	112375429	MTCYBP24	ENSG00000236232	unprocessed_pseudogene
chr7	112422887	112481017	IFRD1	ENSG00000006652	protein_coding
chr7	112480853	112491062	LSMEM1	ENSG00000181016	protein_coding
chr7	112520488	112521670	NPM1P14	ENSG00000182965	processed_pseudogene
chr7	150991017	151014588	NOS3	ENSG00000164867	protein_coding
chr7	151048292	151052756	ASIC3	ENSG00000213199	protein_coding
chr7	151053815	151057897	CDK5	ENSG00000164885	protein_coding
chr7	151081085	151083493	TMUB1	ENSG00000164897	protein_coding
chr7	151085831	151144436	AGAP3	ENSG00000133612	protein_coding
chr7	151175698	151187832	ASB10	ENSG00000146926	protein_coding
chr7	151190873	151205496	IQCA1L	ENSG00000278685	protein_coding
chr7	151211484	151227205	ABCF2	ENSG00000033050	protein_coding
chr7	35632659	35697459	HERPUD2	ENSG00000122557	protein_coding
chr7	35695214	35699413	HERPUD2-AS1	ENSG00000271122	lncRNA
chr7	77696459	77783022	RSBN1L	ENSG00000187257	protein_coding
chr7	77793728	77798434	TMEM60	ENSG00000135211	protein_coding
chr7	77798792	77957503	PHTF2	ENSG00000006576	protein_coding
chr7	77895880	77895992	Y_RNA	ENSG00000222432	misc_RNA
chr7	77990384	77995171	DDX3ILA1	ENSG00000232756	lncRNA
chr7	78347142	78359458	RPL13AP17	ENSG00000231322	transcribed_processed_pseudogene
chr7	78939850	78940895	MAGI2-AS1	ENSG00000251276	lncRNA
chr7	79008988	79012277	MAGI2-AS2	ENSG00000226978	lncRNA
chr7	79030240	79030345	RNU6-337P	ENSG00000212545	snRNA
chr7	79343266	79343372	RNU6-530P	ENSG00000212482	snRNA
chr7	79543911	79544853	NUP35P2	ENSG00000226285	processed_pseudogene
chr7	78017055	79453667	MAGI2	ENSG00000187391	protein_coding
chr7	30496621	30504841	GGCT	ENSG00000006625	protein_coding
chr7	30651942	30700129	CRHR2	ENSG00000106113	protein_coding
chr7	30580533	30634033	GARS1	ENSG00000106105	protein_coding
chr7	39566385	39610320	YAE1	ENSG00000241127	protein_coding
chr7	39623565	39708120	RALA	ENSG00000006451	protein_coding
chr7	39768341	39768444	RNU6-719P	ENSG00000252480	snRNA
chr7	39796593	39797911	CICP22	ENSG00000226220	processed_pseudogene
chr7	39833571	39834718	SSBP3P1	ENSG00000233225	processed_pseudogene
chr7	39733430	39793092	LINC00265	ENSG00000188185	lncRNA
chr7	93482760	93482855	MIR653	ENSG00000208014	miRNA
chr7	93483936	93484019	MIR489	ENSG00000207656	miRNA
chr7	93424486	93574730	CALCR	ENSG00000004948	protein_coding
chr7	141907813	142106747	MGAM	ENSG00000257335	protein_coding
chr7	38977909	39493095	POU6F2	ENSG00000106536	protein_coding
chr7	99374249	99394816	ARPC1B	ENSG00000130429	protein_coding
chr7	143755089	143757696	CTAGE6	ENSG00000271321	protein_coding
chr7	66556216	66557065	SAPCD2P3	ENSG00000232491	processed_pseudogene
chr7	66606738	66607107	RPL35P5	ENSG00000225573	processed_pseudogene
chr7	66880708	66882981	GTF2IP23	ENSG00000230295	unprocessed_pseudogene
chr7	66891188	66891291	RNU6-1254P	ENSG00000212568	snRNA
chr7	66902857	66906297	LINC02604	ENSG00000273142	lncRNA
chr7	66915063	66915334	Metazoa_SRP	ENSG00000274135	misc_RNA
chr7	150685697	150693641	GIMAP2	ENSG00000106560	protein_coding
chr7	150716606	150724284	GIMAP1	ENSG00000213203	protein_coding
chr7	150716668	150743646	GIMAP1-GIMAP5	ENSG00000281887	protein_coding
chr7	150746893	150747728	GIMAP3P	ENSG00000177590	processed_pseudogene
chr7	150749736	150750094	BET1P1	ENSG00000241134	processed_pseudogene
chr7	150791285	150801360	TMEM176B	ENSG00000106565	protein_coding
chr7	150800403	150805118	TMEM176A	ENSG00000002933	protein_coding
chr7	116909877	116909964	Y_RNA	ENSG00000252115	misc_RNA
chr7	116944286	116944414	RNA5SP239	ENSG00000222150	rRNA_pseudogene
chr7	116952446	116954334	ST7-AS1	ENSG00000227199	lncRNA
chr7	116953899	117098806	ST7-OT4	ENSG00000214188	lncRNA
chr7	116972165	116972911	TPM3P1	ENSG00000213050	processed_pseudogene
chr7	117020211	117020319	MIR6132	ENSG00000283923	miRNA
chr7	117072072	117146480	ST7-AS2	ENSG00000226367	lncRNA
chr7	117263917	117264388	MTND4P6	ENSG00000224042	processed_pseudogene
chr7	117264393	117264530	MTCYBP6	ENSG00000230605	processed_pseudogene
chr7	140609847	140609955	Y_RNA	ENSG00000201354	misc_RNA
chr7	140645829	140646126	RN7SL771P	ENSG00000240173	misc_RNA
chr7	140672945	140696261	ADCK2	ENSG00000133597	protein_coding
chr7	140690777	140722790	NDUFB2	ENSG00000090266	protein_coding
chr7	140695336	140697077	NDUFB2-AS1	ENSG00000240889	lncRNA
chr7	140719327	140924929	BRAF	ENSG00000157764	protein_coding
chr7	140884072	140884178	RNU6-85P	ENSG00000271932	snRNA
chr7	140997952	140999800	CCT4P1	ENSG00000242703	processed_pseudogene
chr7	141002610	141015228	MRPS33	ENSG00000090263	protein_coding
chr7	107563484	107578523	DUS4L	ENSG00000105865	protein_coding
chr7	130266863	130289798	CPA2	ENSG00000158516	protein_coding
chr7	130293134	130324180	CPA4	ENSG00000128510	protein_coding
chr7	130380339	130388114	CPA1	ENSG00000091704	protein_coding
chr7	130486042	130491033	MESTIT1	ENSG00000272701	lncRNA
chr7	130486171	130506465	MEST	ENSG00000106484	protein_coding
chr7	130496111	130496204	MIR335	ENSG00000199043	miRNA
chr7	152025194	152025472	Metazoa_SRP	ENSG00000276213	misc_RNA
chr7	152025674	152122340	GALNT11	ENSG00000178234	protein_coding
chr7	152128879	152129686	YBX1P4	ENSG00000213188	processed_pseudogene
chr7	152367519	152368661	SEPTIN7P6	ENSG00000241007	processed_pseudogene
chr7	152402780	152402893	Y_RNA	ENSG00000253088	misc_RNA
chr7	152435695	152443176	FABP5P3	ENSG00000241735	transcribed_processed_pseudogene
chr7	152445477	152447150	CCT8L1P	ENSG00000020219	processed_pseudogene
chr7	152463786	152465549	LINC01003	ENSG00000261455	lncRNA
chr7	99438922	99457373	CPSF4	ENSG00000160917	protein_coding
chr7	99448475	99466186	ATP5MF	ENSG00000241468	protein_coding
chr7	99472890	99503650	ZNF789	ENSG00000198556	protein_coding
chr7	99473877	99504857	ZNF394	ENSG00000160908	protein_coding
chr7	99546300	99558536	FAM200A	ENSG00000221909	protein_coding
chr7	99558406	99576453	ZNF655	ENSG00000197343	protein_coding
chr7	99598267	99611045	TMEM225B	ENSG00000244219	protein_coding
chr7	99616946	99632408	ZSCAN25	ENSG00000197037	protein_coding
chr7	99648194	99679998	CYP3A5	ENSG00000106258	protein_coding
chr7	99685145	99700034	CYP3A51P	ENSG00000282277	unprocessed_pseudogene
chr7	99705036	99735196	CYP3A7	ENSG00000160870	protein_coding
chr7	99820018	99820086	CYP3A137P	ENSG00000261511	unprocessed_pseudogene
chr7	99872168	99872258	CYP3A52P	ENSG00000260524	unprocessed_pseudogene
chr7	99923266	99929620	GJC3	ENSG00000176402	protein_coding
chr7	146116002	148420998	CNTNAP2	ENSG00000174469	protein_coding
chr7	146311720	146311822	Y_RNA	ENSG00000274118	misc_RNA
chr7	147080934	147097609	CNTNAP2-AS1	ENSG00000236795	lncRNA
chr7	147146342	147146756	DUTP3	ENSG00000226857	transcribed_processed_pseudogene
chr7	147167344	147167572	RANP2	ENSG00000232391	processed_pseudogene
chr7	147378017	147378121	MIR548F4	ENSG00000221442	miRNA
chr7	147831770	147831877	RNU6-1184P	ENSG00000207318	snRNA
chr7	147849884	147849982	RNA5SP249	ENSG00000251936	rRNA_pseudogene
chr7	147940007	147940301	RN7SL456P	ENSG00000242266	misc_RNA
chr7	148389645	148389859	U3	ENSG00000199370	snoRNA
chr7	148438309	148438577	RN7SL72P	ENSG00000243374	misc_RNA
chr7	55179750	55188934	EGFR-AS1	ENSG00000224057	lncRNA
chr7	55235965	55255635	ELDR	ENSG00000280890	lncRNA
chr7	55259809	55260256	CALM1P2	ENSG00000230564	processed_pseudogene
chr7	76087444	76087547	RNU6-863P	ENSG00000251798	snRNA
chr7	76090431	76108779	GTF2IP7	ENSG00000227038	transcribed_unprocessed_pseudogene
chr7	76201896	76287288	SRRM3	ENSG00000177679	protein_coding
chr7	76326799	76358991	YWHAG	ENSG00000170027	protein_coding
chr7	76361768	76362113	PPIAP81	ENSG00000213548	processed_pseudogene
chr7	76389334	76409697	SSC4D	ENSG00000146700	protein_coding
chr7	76397518	76442071	ZP3	ENSG00000188372	protein_coding
chr7	76470162	76471058	FDPSP2	ENSG00000233980	processed_pseudogene
chr7	76302673	76304295	HSPB1	ENSG00000106211	protein_coding
chr7	16087525	16502504	CRPPA	ENSG00000214960	protein_coding
chr7	16208945	16209265	RPL36AP29	ENSG00000224683	processed_pseudogene
chr7	16210484	16270604	CRPPA-AS1	ENSG00000229688	lncRNA
chr7	16461481	16530580	SOSTDC1	ENSG00000171243	protein_coding
chr7	16526825	16581568	LRRC72	ENSG00000205858	protein_coding
chr7	5495819	5495917	MIR589	ENSG00000207973	miRNA
chr7	5526409	5563902	ACTB	ENSG00000075624	protein_coding
chr7	5592816	5606655	FSCN1	ENSG00000075618	protein_coding
chr7	5662432	5680461	RNF216-IT1	ENSG00000237738	lncRNA
chr7	5711840	5711910	MIR6874	ENSG00000283419	miRNA
chr7	151238764	151277896	SMARCD3	ENSG00000082014	protein_coding
chr7	44512535	44541330	NPC1L1	ENSG00000015520	protein_coding
chr7	87152409	87196337	DMTF1	ENSG00000135164	protein_coding
chr7	101232092	101238820	CLDN15	ENSG00000106404	protein_coding
chr7	130668643	130687432	TSGA13	ENSG00000213265	protein_coding
chr7	99504662	99534700	ZKSCAN5	ENSG00000196652	protein_coding
chr7	98846488	98870771	TMEM130	ENSG00000166448	protein_coding
chr7	150824627	150861504	AOC1	ENSG00000002726	protein_coding
chr7	56064002	56080670	SUMF2	ENSG00000129103	protein_coding
chr7	5620047	5781696	RNF216	ENSG00000011275	protein_coding
chr7	36324152	36390125	KIAA0895	ENSG00000164542	protein_coding
chr7	10973336	11169623	PHF14	ENSG00000106443	protein_coding
chr7	155070324	155087392	HTR5A	ENSG00000157219	protein_coding
chr7	130393771	130442433	CEP41	ENSG00000106477	protein_coding
chr7	107808734	107809568	PIGCP2	ENSG00000229626	processed_pseudogene
chr7	107999791	107999982	U3	ENSG00000238297	snoRNA
chr7	107923799	108003213	LAMB1	ENSG00000091136	protein_coding
chr7	150322639	150332721	ZBED6CL	ENSG00000188707	protein_coding
chr7	150323263	150338156	LRRC61	ENSG00000127399	protein_coding
chr7	150338317	150341662	RARRES2	ENSG00000106538	protein_coding
chr7	150363777	150372590	REPIN1-AS1	ENSG00000240449	lncRNA
chr7	135444461	135444925	SDHDP2	ENSG00000227073	processed_pseudogene
chr7	135557917	135648757	NUP205	ENSG00000155561	protein_coding
chr7	29920104	29990289	SCRN1	ENSG00000136193	protein_coding
chr7	29988600	30027543	FKBP14-AS1	ENSG00000227014	lncRNA
chr7	30010587	30026702	FKBP14	ENSG00000106080	protein_coding
chr7	44104345	44114562	AEBP1	ENSG00000106624	protein_coding
chr7	44110849	44110912	MIR4649	ENSG00000284412	miRNA
chr7	44125752	44125873	RNA5SP230	ENSG00000252848	rRNA_pseudogene
chr7	44138864	44141332	MYL7	ENSG00000106631	protein_coding
chr7	73667831	73672112	VPS37D	ENSG00000176428	protein_coding
chr7	73680918	73683453	DNAJC30	ENSG00000176410	protein_coding
chr7	73683025	73705161	BUD23	ENSG00000071462	protein_coding
chr7	73699206	73719672	STX1A	ENSG00000106089	protein_coding
chr7	73711317	73711397	MIR4284	ENSG00000265724	miRNA
chr7	73732569	73732868	RN7SL265P	ENSG00000241709	misc_RNA
chr7	73735038	73736158	ABHD11-AS1	ENSG00000225969	transcribed_unitary_pseudogene
chr7	73768997	73770270	CLDN3	ENSG00000165215	protein_coding
chr7	73834590	73842516	METTL27	ENSG00000165171	protein_coding
chr7	73861159	73865890	TMEM270	ENSG00000175877	protein_coding
chr7	128297685	128343908	RBM28	ENSG00000106344	protein_coding
chr7	128344081	128344142	RNU7-27P	ENSG00000238750	snRNA
chr7	128350325	128361685	PRRT4	ENSG00000224940	protein_coding
chr7	128392277	128410252	IMPDH1	ENSG00000106348	protein_coding
chr7	128443449	128443510	RNU7-54P	ENSG00000238590	snRNA
chr7	128455849	128458418	HILPDA	ENSG00000135245	protein_coding
chr7	128476729	128506602	METTL2B	ENSG00000165055	protein_coding
chr7	128483907	128484158	Metazoa_SRP	ENSG00000276988	misc_RNA
chr7	102405742	102405855	MIR548O	ENSG00000221510	miRNA
chr7	102456238	102464863	ALKBH4	ENSG00000160993	protein_coding
chr7	102464956	102473168	LRWD1	ENSG00000161036	protein_coding
chr7	102465742	102465826	MIR5090	ENSG00000284176	miRNA
chr7	102471469	102471531	MIR4467	ENSG00000284596	miRNA
chr7	102479976	102517777	RASA4B	ENSG00000170667	protein_coding
chr7	102537918	102572653	POLR2J3	ENSG00000168255	protein_coding
chr7	102637025	102642791	UPK3BL1	ENSG00000267368	protein_coding
chr7	102665368	102671629	POLR2J2	ENSG00000228049	protein_coding
chr7	102681836	102690469	RASA4DP	ENSG00000233297	unprocessed_pseudogene
chr7	56955785	56955864	MIR4283-1	ENSG00000264426	miRNA
chr7	56991888	57009149	TNRC18P3	ENSG00000189166	unprocessed_pseudogene
chr7	57014285	57020273	SLC29A4P1	ENSG00000214668	unprocessed_pseudogene
chr7	57060590	57061301	PHKG1P4	ENSG00000229508	unprocessed_pseudogene
chr7	57067950	57074664	SEPTIN7P15	ENSG00000275061	unprocessed_pseudogene
chr7	57167200	57167880	MTATP6P8	ENSG00000283547	unprocessed_pseudogene
chr7	57167880	57168651	MTCO3P10	ENSG00000231537	unprocessed_pseudogene
chr7	57169143	57169412	MTND4LP32	ENSG00000283481	unprocessed_pseudogene
chr7	57169406	57170771	MTND4P4	ENSG00000225295	unprocessed_pseudogene
chr7	57170974	57172771	MTND5P6	ENSG00000228440	unprocessed_pseudogene
chr7	57172772	57173283	MTND6P29	ENSG00000283311	unprocessed_pseudogene
chr7	57173357	57174362	MTCYBP29	ENSG00000224880	unprocessed_pseudogene
chr7	57177409	57180052	GUSBP10	ENSG00000224723	unprocessed_pseudogene
chr7	57185788	57186202	MTND1P4	ENSG00000230764	unprocessed_pseudogene
chr7	57186412	57187441	MTND2P6	ENSG00000237309	unprocessed_pseudogene
chr7	57187892	57189437	MTCO1P10	ENSG00000236692	unprocessed_pseudogene
chr7	57189578	57190226	MTCO2P10	ENSG00000284291	unprocessed_pseudogene
chr7	57190461	57191138	MTATP6P10	ENSG00000283626	unprocessed_pseudogene
chr7	57191141	57191927	MTCO3P4	ENSG00000228851	unprocessed_pseudogene
chr7	57192695	57194068	MTND4P5	ENSG00000227584	unprocessed_pseudogene
chr7	57194257	57196054	MTND5P7	ENSG00000230531	unprocessed_pseudogene
chr7	57196638	57197772	MTCYBP5	ENSG00000234671	unprocessed_pseudogene
chr7	57200825	57203597	GUSBP12	ENSG00000169325	unprocessed_pseudogene
chr7	57227001	57227066	RNU7-157P	ENSG00000238431	snRNA
chr7	57405025	57405090	MIR3147	ENSG00000266168	miRNA
chr7	57422830	57423725	VN1R28P	ENSG00000227182	unitary_pseudogene
chr7	57424503	57425676	SAPCD2P2	ENSG00000235368	processed_pseudogene
chr7	102538417	102543849	UPK3BL2	ENSG00000284981	protein_coding
chr7	90245174	90311063	CFAP69	ENSG00000105792	protein_coding
chr7	90251923	90252020	Y_RNA	ENSG00000207488	misc_RNA
chr7	90335223	90391453	GTPBP10	ENSG00000105793	protein_coding
chr7	90383721	90513402	CLDN12	ENSG00000157224	protein_coding
chr7	90466424	91210590	CDK14	ENSG00000058091	protein_coding
chr7	90631906	90632568	TVP23CP1	ENSG00000223584	processed_pseudogene
chr7	91107374	91107793	PTP4A1P3	ENSG00000226254	processed_pseudogene
chr7	91264433	91271326	FZD1	ENSG00000157240	protein_coding
chr7	91320128	91321103	NIPA2P1	ENSG00000225843	processed_pseudogene
chr7	90469639	90513397	PTTG1IP2	ENSG00000251154	protein_coding
chr7	132648794	132728769	FLJ40288	ENSG00000183470	lncRNA
chr7	116524994	116561179	CAV1	ENSG00000105974	protein_coding
chr7	142399860	142400377	TRBV10-1	ENSG00000211717	TR_V_gene
chr7	142407672	142408136	TRBV11-1	ENSG00000211720	TR_V_gene
chr7	142415224	142415666	TRBV12-1	ENSG00000244661	TR_V_pseudogene
chr7	142424965	142425465	TRBV10-2	ENSG00000229769	TR_V_gene
chr7	142433895	142434394	TRBV11-2	ENSG00000241657	lncRNA
chr7	142440883	142441325	TRBV12-2	ENSG00000211739	TR_V_pseudogene
chr7	142450947	142451448	TRBV6-5	ENSG00000211721	TR_V_gene
chr7	142455174	142455635	TRBV7-4	ENSG00000253409	TR_V_gene
chr7	142462916	142463581	TRBV5-4	ENSG00000230099	TR_V_gene
chr7	142469537	142470013	TRBV6-6	ENSG00000211724	TR_V_gene
chr7	142474096	142474567	TRBV7-5	ENSG00000227550	TR_V_pseudogene
chr7	142482548	142483019	TRBV5-5	ENSG00000211725	TR_V_gene
chr7	142487863	142488295	TRBV6-7	ENSG00000253188	TR_V_gene
chr7	142492132	142492673	TRBV7-6	ENSG00000211727	TR_V_gene
chr7	142500028	142500534	TRBV5-6	ENSG00000211728	TR_V_gene
chr7	142507382	142507810	TRBV6-8	ENSG00000253534	TR_V_gene
chr7	142511626	142512127	TRBV7-7	ENSG00000253291	TR_V_gene
chr7	142520090	142520556	TRBV5-7	ENSG00000211731	TR_V_gene
chr7	142529290	142529762	TRBV7-9	ENSG00000278030	TR_V_gene
chr7	142535809	142536292	TRBV13	ENSG00000276405	TR_V_gene
chr7	142544212	142544685	TRBV10-3	ENSG00000275791	TR_V_gene
chr7	142554836	142555318	TRBV11-3	ENSG00000276597	TR_V_gene
chr7	142560423	142560931	TRBV12-3	ENSG00000274752	TR_V_gene
chr7	142563740	142564245	TRBV12-4	ENSG00000276953	TR_V_gene
chr7	142580917	142581427	TRBV12-5	ENSG00000275158	TR_V_gene
chr7	116672196	116798377	MET	ENSG00000105976	protein_coding
chr7	26152198	26187137	NFE2L3	ENSG00000050344	protein_coding
chr7	26201162	26213607	CBX3	ENSG00000122565	protein_coding
chr7	42661716	42706447	LINC01448	ENSG00000238284	lncRNA
chr7	42794906	42802494	TCP1P1	ENSG00000229161	unprocessed_pseudogene
chr7	42916828	42932185	PSMA2	ENSG00000106588	protein_coding
chr7	42932376	42948958	MRPL32	ENSG00000106591	protein_coding
chr7	43096732	43096844	Y_RNA	ENSG00000201933	misc_RNA
chr7	103088664	103089610	CRYZP1	ENSG00000233025	processed_pseudogene
chr7	103152007	103152325	RPL23AP95	ENSG00000236848	processed_pseudogene
chr7	103262000	103262311	S100A11P1	ENSG00000237632	processed_pseudogene
chr7	103312289	103344830	DNAJC2	ENSG00000105821	protein_coding
chr7	103348601	103348771	RPS29P16	ENSG00000235354	processed_pseudogene
chr7	103352730	103446207	SLC26A5	ENSG00000170615	protein_coding
chr7	103433461	103433561	Y_RNA	ENSG00000251852	misc_RNA
chr7	103434994	103435092	Y_RNA	ENSG00000252047	misc_RNA
chr7	103484208	103484539	RN7SKP86	ENSG00000222386	misc_RNA
chr7	74059576	74062284	ELN-AS1	ENSG00000232415	lncRNA
chr7	74082933	74122525	LIMK1	ENSG00000106683	protein_coding
chr7	74191198	74191294	MIR590	ENSG00000207741	miRNA
chr7	103297435	103329511	PMPCB	ENSG00000105819	protein_coding
chr7	103328570	103370346	PSMC2	ENSG00000161057	protein_coding
chr7	87345664	87399794	CROT	ENSG00000005469	protein_coding
chr7	87401696	87480435	ABCB4	ENSG00000005471	protein_coding
chr7	87503017	87713323	ABCB1	ENSG00000085563	protein_coding
chr7	87521461	87522410	HNRNPA1P9	ENSG00000231956	processed_pseudogene
chr7	44796680	44824564	PPIA	ENSG00000196262	protein_coding
chr7	44826791	44848087	H2AZ2	ENSG00000105968	protein_coding
chr7	44848416	44849568	LINC01952	ENSG00000234183	lncRNA
chr7	44876299	44885530	PURB	ENSG00000146676	protein_coding
chr7	44881748	44881800	MIR4657	ENSG00000284261	miRNA
chr7	44026951	44041892	RASA4CP	ENSG00000228903	transcribed_unprocessed_pseudogene
chr7	44039171	44042306	LINC00957	ENSG00000235314	lncRNA
chr7	44044640	44069456	DBNL	ENSG00000136279	protein_coding
chr7	44051766	44051829	MIR6837	ENSG00000284067	miRNA
chr7	44062727	44065567	PGAM2	ENSG00000164708	protein_coding
chr7	44072062	44082530	POLM	ENSG00000122678	protein_coding
chr7	44073378	44073433	MIR6838	ENSG00000283969	miRNA
chr7	44200959	44214294	YKT6	ENSG00000106636	protein_coding
chr7	18127220	18127309	MIR1302-6	ENSG00000221393	miRNA
chr7	18807993	18808279	RN7SKP266	ENSG00000222164	misc_RNA
chr7	18892096	18899433	HDAC9-AS1	ENSG00000226522	lncRNA
chr7	18948898	18949762	NPM1P13	ENSG00000232492	processed_pseudogene
chr7	77193369	77199848	FGL2	ENSG00000127951	protein_coding
chr7	2728105	2844308	GNA12	ENSG00000146535	protein_coding
chr7	2944035	2947091	CARD11-AS1	ENSG00000237286	lncRNA
chr7	2999094	2999394	RN7SKP130	ENSG00000201794	misc_RNA
chr7	74199652	74229834	LAT2	ENSG00000086730	protein_coding
chr7	74231499	74254458	RFC2	ENSG00000049541	protein_coding
chr7	74289407	74405935	CLIP2	ENSG00000106665	protein_coding
chr7	74487428	74487540	RNA5SP233	ENSG00000238391	rRNA_pseudogene
chr7	2906142	3043867	CARD11	ENSG00000198286	protein_coding
chr7	41667168	41705834	INHBA	ENSG00000122641	protein_coding
chr7	41693884	41779388	INHBA-AS1	ENSG00000224116	lncRNA
chr7	42113365	42113620	HMGN2P30	ENSG00000213721	processed_pseudogene
chr7	142760415	142763943	PRSS3P1	ENSG00000250591	unprocessed_pseudogene
chr7	142778642	142779537	WBP1LP1	ENSG00000243661	processed_pseudogene
chr7	142786213	142786224	TRBD1	ENSG00000282431	TR_D_gene
chr7	142786880	142786927	TRBJ1-1	ENSG00000282320	TR_J_gene
chr7	142787017	142787064	TRBJ1-2	ENSG00000282420	TR_J_gene
chr7	142787630	142787679	TRBJ1-3	ENSG00000282133	TR_J_gene
chr7	142788225	142788275	TRBJ1-4	ENSG00000281958	TR_J_gene
chr7	142788498	142788547	TRBJ1-5	ENSG00000282173	TR_J_gene
chr7	142788988	142789040	TRBJ1-6	ENSG00000282780	TR_J_gene
chr7	142791694	142793368	TRBC1	ENSG00000211751	TR_C_gene
chr7	142796365	142796414	TRBJ2-1	ENSG00000211764	TR_J_gene
chr7	142796560	142796610	TRBJ2-2	ENSG00000211765	TR_J_gene
chr7	142796697	142796742	TRBJ2-2P	ENSG00000211766	TR_J_gene
chr7	142796847	142796895	TRBJ2-3	ENSG00000211767	TR_J_gene
chr7	142796998	142797047	TRBJ2-4	ENSG00000211768	TR_J_gene
chr7	142797119	142797166	TRBJ2-5	ENSG00000211769	TR_J_gene
chr7	142797239	142797291	TRBJ2-6	ENSG00000211770	TR_J_gene
chr7	142797456	142797502	TRBJ2-7	ENSG00000211771	TR_J_gene
chr7	142801041	142802748	TRBC2	ENSG00000211772	TR_C_gene
chr7	142812586	142813399	TRBV30	ENSG00000237254	TR_V_gene
chr7	142855061	142871094	EPHB6	ENSG00000106123	protein_coding
chr7	142871208	142885745	TRPV6	ENSG00000165125	protein_coding
chr7	142908101	142933746	TRPV5	ENSG00000127412	protein_coding
chr7	142941114	142962363	KEL	ENSG00000197993	protein_coding
chr7	143047213	143047580	OR9P1P	ENSG00000239293	unprocessed_pseudogene
