chrom	start	end	gene_symbol	gene_id	gene_biotype
chr11	5580877	5581884	OR52B6	ENSG00000187747	protein_coding
chr11	5596109	5612958	TRIM6	ENSG00000121236	protein_coding
chr11	5596725	5644398	TRIM6-TRIM34	ENSG00000258588	protein_coding
chr11	5619764	5644398	TRIM34	ENSG00000258659	protein_coding
chr11	5663195	5938619	TRIM5	ENSG00000132256	protein_coding
chr11	5689697	5737089	TRIM22	ENSG00000132274	protein_coding
chr11	5736448	5738523	OR56B1	ENSG00000181023	protein_coding
chr11	5754243	5755958	OR52N4	ENSG00000181074	protein_coding
chr11	5761153	5767465	OR56B2P	ENSG00000181017	protein_coding
chr11	5776165	5783355	OR52N5	ENSG00000181009	protein_coding
chr11	5786471	5791265	OR52N1	ENSG00000181001	protein_coding
chr11	5808924	5821483	OR52N2	ENSG00000180988	protein_coding
chr11	5840928	5841952	OR52E6	ENSG00000205409	protein_coding
chr11	5856749	5857690	OR52E8	ENSG00000183269	protein_coding
chr11	5880629	5887079	OR52E4	ENSG00000180974	protein_coding
chr11	5893208	5902730	OR52E5	ENSG00000277932	protein_coding
chr11	5938751	5951347	OR56A3	ENSG00000184478	protein_coding
chr11	5967177	5968494	OR56A5	ENSG00000188691	protein_coding
chr11	5985892	5986985	OR52L1	ENSG00000183313	protein_coding
chr11	5999445	6006946	OR56A4	ENSG00000183389	protein_coding
chr11	6019336	6034338	OR56A1	ENSG00000180934	protein_coding
chr11	6107684	6108835	OR56B4	ENSG00000180919	protein_coding
chr11	6169355	6170326	OR52B2	ENSG00000255307	protein_coding
chr11	6199224	6200186	OR52W1	ENSG00000175485	protein_coding
chr11	6205557	6211135	C11orf42	ENSG00000180878	protein_coding
chr11	6211345	6234711	FHIP1B	ENSG00000051009	protein_coding
chr11	6234765	6244479	CNGA4	ENSG00000132259	protein_coding
chr11	6259806	6272127	CCKBR	ENSG00000110148	protein_coding
chr11	6318946	6320532	CAVIN3	ENSG00000170955	protein_coding
chr11	6390440	6394998	SMPD1	ENSG00000166311	protein_coding
chr11	6395125	6419414	APBB1	ENSG00000166313	protein_coding
chr11	6431049	6442617	HPX	ENSG00000110169	protein_coding
chr11	6448613	6474459	TRIM3	ENSG00000110171	protein_coding
chr11	6474683	6481479	ARFIP2	ENSG00000132254	protein_coding
chr11	6481501	6484681	TIMM10B	ENSG00000132286	protein_coding
chr11	6497260	6593758	DNHD1	ENSG00000179532	protein_coding
chr11	6595072	6603616	RRP8	ENSG00000132275	protein_coding
chr11	6603708	6610874	ILK	ENSG00000166333	protein_coding
chr11	6606294	6612539	TAF10	ENSG00000166337	protein_coding
chr11	6612768	6619448	TPP1	ENSG00000166340	protein_coding
chr11	6621330	6655809	DCHS1	ENSG00000166341	protein_coding
chr11	6680385	6683340	MRPL17	ENSG00000158042	protein_coding
chr11	6765626	6771976	OR2AG2	ENSG00000188124	protein_coding
chr11	6783020	6791558	OR2AG1	ENSG00000279486	protein_coding
chr11	6791736	6799689	OR6A2	ENSG00000184933	protein_coding
chr11	6845683	6846636	OR10A5	ENSG00000166363	protein_coding
chr11	6863057	6874717	OR10A2	ENSG00000170790	protein_coding
chr11	6876625	6877619	OR10A4	ENSG00000170782	protein_coding
chr11	6891574	6892500	OR2D2	ENSG00000166368	protein_coding
chr11	6921002	6921994	OR2D3	ENSG00000178358	protein_coding
chr11	6926404	7001004	ZNF215	ENSG00000149054	protein_coding
chr11	6997085	7020346	ZNF214	ENSG00000149050	protein_coding
chr11	7020479	7071526	NLRP14	ENSG00000158077	protein_coding
chr11	7088998	7091148	RBMXL2	ENSG00000170748	protein_coding
chr11	7238778	7469043	SYT9	ENSG00000170743	protein_coding
chr11	7485388	7511377	OLFML1	ENSG00000183801	protein_coding
chr11	7513298	7657127	PPFIBP2	ENSG00000166387	protein_coding
chr11	7665100	7677222	CYB5R2	ENSG00000166394	protein_coding
chr11	7689437	7706477	OVCH2	ENSG00000183378	protein_coding
chr11	7795974	7796942	OR5P2	ENSG00000183303	protein_coding
chr11	7824818	7830840	OR5P3	ENSG00000182334	protein_coding
chr11	7924592	7931268	OR10A6	ENSG00000279000	protein_coding
chr11	7937171	7941708	OR10A3	ENSG00000170683	protein_coding
chr11	7957537	7965447	NLRP10	ENSG00000182261	protein_coding
chr11	7970251	8001862	EIF3F	ENSG00000175390	protein_coding
chr11	8019244	8106243	TUB	ENSG00000166402	protein_coding
chr11	8106056	8169055	RIC3	ENSG00000166405	protein_coding
chr11	8224309	8268716	LMO1	ENSG00000166407	protein_coding
chr11	8391868	8594289	STK33	ENSG00000130413	protein_coding
chr11	8612037	8682694	TRIM66	ENSG00000166436	protein_coding
chr11	8682788	8714759	RPL27A	ENSG00000166441	protein_coding
chr11	8693351	8910951	DENND2B	ENSG00000166444	protein_coding
chr11	8911139	8920084	AKIP1	ENSG00000166452	protein_coding
chr11	8920076	8933006	C11orf16	ENSG00000176029	protein_coding
chr11	8937578	8943016	ASCL3	ENSG00000176009	protein_coding
chr11	8947202	8965011	TMEM9B	ENSG00000175348	protein_coding
chr11	8980576	9004049	NRIP3	ENSG00000175352	protein_coding
chr11	9019476	9138114	SCUBE2	ENSG00000175356	protein_coding
chr11	9138825	9265959	DENND5A	ENSG00000184014	protein_coding
chr11	9280654	9314636	TMEM41B	ENSG00000166471	protein_coding
chr11	9384652	9448127	IPO7	ENSG00000205339	protein_coding
chr11	9460319	9528524	ZNF143	ENSG00000166478	protein_coding
chr11	9573670	9593457	WEE1	ENSG00000166483	protein_coding
chr11	9664077	9752993	SWAP70	ENSG00000133789	protein_coding
chr11	9776776	10304877	SBF2	ENSG00000133812	protein_coding
chr11	10305073	10307397	ADM	ENSG00000148926	protein_coding
chr11	10308313	10507579	AMPD3	ENSG00000133805	protein_coding
chr11	10507894	10509186	MTRNR2L8	ENSG00000255823	protein_coding
chr11	10511673	10541230	RNF141	ENSG00000110315	protein_coding
chr11	10556966	10611689	LYVE1	ENSG00000133800	protein_coding
chr11	10573091	10693988	IRAG1	ENSG00000072952	protein_coding
chr11	10751246	10801625	CTR9	ENSG00000198730	protein_coding
chr11	10797050	10808940	EIF4G2	ENSG00000110321	protein_coding
chr11	10812074	10858796	ZBED5	ENSG00000236287	protein_coding
chr11	11270877	11622005	GALNT18	ENSG00000110328	protein_coding
chr11	11351942	11353250	CSNK2A3	ENSG00000254598	protein_coding
chr11	11841423	11961887	USP47	ENSG00000170242	protein_coding
chr11	11956207	12009769	DKK3	ENSG00000050165	protein_coding
chr11	12094008	12359144	MICAL2	ENSG00000133816	protein_coding
chr11	12377563	12535356	PARVA	ENSG00000197702	protein_coding
chr11	12674421	12944737	TEAD1	ENSG00000187079	protein_coding
chr11	13009316	13012119	RASSF10	ENSG00000189431	protein_coding
chr11	13276652	13387266	ARNTL	ENSG00000133794	protein_coding
chr11	13388008	13463297	BTBD10	ENSG00000148925	protein_coding
chr11	13492054	13496181	PTH	ENSG00000152266	protein_coding
chr11	13668668	13732346	FAR1	ENSG00000197601	protein_coding
chr11	13962723	14268133	SPON1	ENSG00000262655	protein_coding
chr11	14277922	14364506	RRAS2	ENSG00000133818	protein_coding
chr11	14443440	14500027	COPB1	ENSG00000129083	protein_coding
chr11	14504874	14643635	PSMA1	ENSG00000129084	protein_coding
chr11	14643804	14872044	PDE3B	ENSG00000152270	protein_coding
chr11	14877440	14892231	CYP2R1	ENSG00000186104	protein_coding
chr11	14904997	15082342	CALCB	ENSG00000175868	protein_coding
chr11	14966668	14972351	CALCA	ENSG00000110680	protein_coding
chr11	15112424	15247208	INSC	ENSG00000188487	protein_coding
chr11	15966449	16739591	SOX6	ENSG00000110693	protein_coding
chr11	16613132	16758340	C11orf58	ENSG00000110696	protein_coding
chr11	16777297	17014414	PLEKHA7	ENSG00000166689	protein_coding
chr11	17074388	17077715	RPS13	ENSG00000110700	protein_coding
chr11	17077730	17207986	PIK3C2A	ENSG00000011405	protein_coding
chr11	17208153	17349980	NUCB2	ENSG00000070081	protein_coding
chr11	17351800	17377341	NCR3LG1	ENSG00000188211	protein_coding
chr11	17365172	17389331	KCNJ11	ENSG00000187486	protein_coding
chr11	17392498	17476894	ABCC8	ENSG00000006071	protein_coding
chr11	17493895	17544416	USH1C	ENSG00000006611	protein_coding
chr11	17547259	17647150	OTOG	ENSG00000188162	protein_coding
chr11	17719571	17722136	MYOD1	ENSG00000129152	protein_coding
chr11	17734774	17856804	KCNC1	ENSG00000129159	protein_coding
chr11	17788048	18013047	SERGEF	ENSG00000129158	protein_coding
chr11	18017555	18046269	TPH1	ENSG00000129167	protein_coding
chr11	18069935	18106087	SAAL1	ENSG00000166788	protein_coding
chr11	18120955	18138488	MRGPRX3	ENSG00000179826	protein_coding
chr11	18172837	18174280	MRGPRX4	ENSG00000179817	protein_coding
chr11	18231355	18236802	SAA4	ENSG00000148965	protein_coding
chr11	18231423	18248635	SAA2-SAA4	ENSG00000255071	protein_coding
chr11	18239223	18248668	SAA2	ENSG00000134339	protein_coding
chr11	18266260	18269977	SAA1	ENSG00000173432	protein_coding
chr11	18278668	18322198	HPS5	ENSG00000110756	protein_coding
chr11	18322295	18367045	GTF2H1	ENSG00000110768	protein_coding
chr11	18394560	18408425	LDHA	ENSG00000134333	protein_coding
chr11	18412318	18452063	LDHC	ENSG00000166796	protein_coding
chr11	18455824	18479601	LDHAL6A	ENSG00000166800	protein_coding
chr11	18468336	18526951	TSG101	ENSG00000074319	protein_coding
chr11	18529609	18588747	UEVLD	ENSG00000151116	protein_coding
chr11	18588781	18610255	SPTY2D1OS	ENSG00000247595	protein_coding
chr11	18606403	18634791	SPTY2D1	ENSG00000179119	protein_coding
chr11	18693122	18704785	TMEM86A	ENSG00000151117	protein_coding
chr11	18704312	18726230	IGSF22	ENSG00000179057	protein_coding
chr11	18727928	18792721	PTPN5	ENSG00000110786	protein_coding
chr11	18933499	18939414	MRGPRX1	ENSG00000170255	protein_coding
chr11	19054455	19060717	MRGPRX2	ENSG00000183695	protein_coding
chr11	19117099	19176422	ZDHHC13	ENSG00000177054	protein_coding
chr11	19182030	19210571	CSRP3	ENSG00000129170	protein_coding
chr11	19224063	19241620	E2F8	ENSG00000129173	protein_coding
chr11	19350724	20121601	NAV2	ENSG00000166833	protein_coding
chr11	20156155	20160475	DBX1	ENSG00000109851	protein_coding
chr11	20363685	20383782	HTATIP2	ENSG00000109854	protein_coding
chr11	20387558	20509338	PRMT3	ENSG00000185238	protein_coding
chr11	20599594	20659285	SLC6A5	ENSG00000165970	protein_coding
chr11	20669551	21575686	NELL1	ENSG00000165973	protein_coding
chr11	21782659	22283567	ANO5	ENSG00000171714	protein_coding
chr11	22338381	22379503	SLC17A6	ENSG00000091664	protein_coding
chr11	22622533	22625823	FANCF	ENSG00000183161	protein_coding
chr11	22625509	22813001	GAS2	ENSG00000148935	protein_coding
chr11	22813799	22830299	SVIP	ENSG00000198168	protein_coding
chr11	22846922	22860474	CCDC179	ENSG00000255359	protein_coding
chr11	24496970	25082638	LUZP2	ENSG00000187398	protein_coding
chr11	26188842	26663289	ANO3	ENSG00000134343	protein_coding
chr11	26559032	26572263	MUC15	ENSG00000169550	protein_coding
chr11	26667020	26723427	SLC5A12	ENSG00000148942	protein_coding
chr11	26994112	26997087	FIBIN	ENSG00000176971	protein_coding
chr11	27040725	27127809	BBOX1	ENSG00000129151	protein_coding
chr11	27330827	27363234	CCDC34	ENSG00000109881	protein_coding
chr11	27365961	27472790	LGR4	ENSG00000205213	protein_coding
chr11	27494418	27506769	LIN7C	ENSG00000148943	protein_coding
chr11	27654893	27722058	BDNF	ENSG00000176697	protein_coding
chr11	28020619	28108156	KIF18A	ENSG00000121621	protein_coding
chr11	28108248	28527041	METTL15	ENSG00000169519	protein_coding
chr11	30009730	30017030	KCNA4	ENSG00000182255	protein_coding
chr11	30231014	30235261	FSHB	ENSG00000131808	protein_coding
chr11	30323104	30338223	ARL14EP	ENSG00000152219	protein_coding
chr11	30384493	30586872	MPPED2	ENSG00000066382	protein_coding
chr11	30830369	31369810	DCDC1	ENSG00000170959	protein_coding
chr11	31369840	31432835	DNAJC24	ENSG00000170946	protein_coding
chr11	31432401	31509645	IMMP1L	ENSG00000148950	protein_coding
chr11	31509755	31790324	ELP4	ENSG00000109911	protein_coding
chr11	31784779	31817961	PAX6	ENSG00000007372	protein_coding
chr11	32091074	32105722	RCN1	ENSG00000049449	protein_coding
chr11	32387775	32435564	WT1	ENSG00000184937	protein_coding
chr11	32583798	32606264	EIF3M	ENSG00000149100	protein_coding
chr11	32602721	32794662	CCDC73	ENSG00000186714	protein_coding
chr11	32829927	32858120	PRRG4	ENSG00000135378	protein_coding
chr11	32892811	32993316	QSER1	ENSG00000060749	protein_coding
chr11	33015876	33033582	DEPDC7	ENSG00000121690	protein_coding
chr11	33039417	33105943	TCP11L1	ENSG00000176148	protein_coding
chr11	33077188	33162371	CSTF3	ENSG00000176102	protein_coding
chr11	33256672	33357023	HIPK3	ENSG00000110422	protein_coding
chr11	33376108	33674102	KIAA1549L	ENSG00000110427	protein_coding
chr11	33698261	33700826	C11orf91	ENSG00000205177	protein_coding
chr11	33703010	33736479	CD59	ENSG00000085063	protein_coding
chr11	33740939	33774543	FBXO3	ENSG00000110429	protein_coding
chr11	33858576	33892076	LMO2	ENSG00000135363	protein_coding
chr11	34051731	34102610	CAPRIN1	ENSG00000135387	protein_coding
chr11	34105617	34147670	NAT10	ENSG00000135372	protein_coding
chr11	34150987	34358010	ABTB2	ENSG00000166016	protein_coding
chr11	34438934	34472060	CAT	ENSG00000121691	protein_coding
chr11	34478791	34525193	ELF5	ENSG00000135374	protein_coding
chr11	34621093	34663288	EHF	ENSG00000135373	protein_coding
chr11	34853094	34916379	APIP	ENSG00000149089	protein_coding
chr11	34915829	35020591	PDHX	ENSG00000110435	protein_coding
chr11	35138882	35232402	CD44	ENSG00000026508	protein_coding
chr11	35251205	35420063	SLC1A2	ENSG00000110436	protein_coding
chr11	35431823	35530300	PAMR1	ENSG00000149090	protein_coding
chr11	35618460	35620865	FJX1	ENSG00000179431	protein_coding
chr11	35662775	35818007	TRIM44	ENSG00000166326	protein_coding
chr11	35943981	36232136	LDLRAD3	ENSG00000179241	protein_coding
chr11	36269284	36289449	COMMD9	ENSG00000110442	protein_coding
chr11	36296288	36465204	PRR5L	ENSG00000135362	protein_coding
chr11	36483769	36510272	TRAF6	ENSG00000175104	protein_coding
chr11	36510709	36593156	RAG1	ENSG00000166349	protein_coding
chr11	36575574	36598279	RAG2	ENSG00000175097	protein_coding
chr11	36594369	36675695	IFTAP	ENSG00000166352	protein_coding
chr11	40114203	41459773	LRRC4C	ENSG00000148948	protein_coding
chr11	43311963	43344529	API5	ENSG00000166181	protein_coding
chr11	43358920	43494933	TTC17	ENSG00000052841	protein_coding
chr11	43680680	43856617	HSD17B12	ENSG00000149084	protein_coding
chr11	43880811	43920274	ALKBH3	ENSG00000166199	protein_coding
chr11	43925342	43943878	C11orf96	ENSG00000187479	protein_coding
chr11	44047981	44059977	ACCSL	ENSG00000205126	protein_coding
chr11	44065925	44084237	ACCS	ENSG00000110455	protein_coding
chr11	44095648	44251962	EXT2	ENSG00000151348	protein_coding
chr11	44260440	44310139	ALX4	ENSG00000052850	protein_coding
chr11	44564427	44620358	CD82	ENSG00000085117	protein_coding
chr11	44726465	44932423	TSPAN18	ENSG00000157570	protein_coding
chr11	44885903	44951306	TP53I11	ENSG00000175274	protein_coding
chr11	45095806	45235110	PRDM11	ENSG00000019485	protein_coding
chr11	45240302	45286341	SYT13	ENSG00000019505	protein_coding
chr11	45647689	45665622	CHST1	ENSG00000175264	protein_coding
chr11	45804072	45813016	SLC35C1	ENSG00000181830	protein_coding
chr11	45847118	45883248	CRY2	ENSG00000121671	protein_coding
chr11	45885651	45906465	MAPK8IP1	ENSG00000121653	protein_coding
chr11	45906513	45907272	C11orf94	ENSG00000234776	protein_coding
chr11	45909663	45918812	PEX16	ENSG00000121680	protein_coding
chr11	45921621	45929096	LARGE2	ENSG00000165905	protein_coding
chr11	45929319	46121454	PHF21A	ENSG00000135365	protein_coding
chr11	46277662	46321409	CREB3L1	ENSG00000157613	protein_coding
chr11	46332905	46380554	DGKZ	ENSG00000149091	protein_coding
chr11	46380756	46383837	MDK	ENSG00000110492	protein_coding
chr11	46383789	46391776	CHRM4	ENSG00000180720	protein_coding
chr11	46396414	46594125	AMBRA1	ENSG00000110497	protein_coding
chr11	46602861	46617909	HARBI1	ENSG00000180423	protein_coding
chr11	46617527	46674818	ATG13	ENSG00000175224	protein_coding
chr11	46677080	46700619	ARHGAP1	ENSG00000175220	protein_coding
chr11	46701030	46705912	ZNF408	ENSG00000175213	protein_coding
chr11	46719196	46739506	F2	ENSG00000180210	protein_coding
chr11	46743048	46846308	CKAP5	ENSG00000175216	protein_coding
chr11	46856717	46918642	LRP4	ENSG00000134569	protein_coding
chr11	46936689	47164385	C11orf49	ENSG00000149179	protein_coding
chr11	47164299	47177125	ARFGAP2	ENSG00000149182	protein_coding
chr11	47177522	47186443	PACSIN3	ENSG00000165912	protein_coding
chr11	47214465	47239217	DDB2	ENSG00000134574	protein_coding
chr11	47239302	47248906	ACP2	ENSG00000134575	protein_coding
chr11	47248300	47269033	NR1H3	ENSG00000025434	protein_coding
chr11	47269161	47330031	MADD	ENSG00000110514	protein_coding
chr11	47331406	47352702	MYBPC3	ENSG00000134571	protein_coding
chr11	47354860	47378547	SPI1	ENSG00000066336	protein_coding
chr11	47407132	47416496	SLC39A13	ENSG00000165915	protein_coding
chr11	47418769	47426473	PSMC3	ENSG00000165916	protein_coding
chr11	47437764	47449143	RAPSN	ENSG00000165917	protein_coding
chr11	47465933	47565569	CELF1	ENSG00000149187	protein_coding
chr11	47565336	47584562	NDUFS3	ENSG00000213619	protein_coding
chr11	47565430	47573461	PTPMT1	ENSG00000110536	protein_coding
chr11	47572197	47578976	KBTBD4	ENSG00000123444	protein_coding
chr11	47586678	47589194	FAM180B	ENSG00000196666	protein_coding
chr11	47589667	47594411	C1QTNF4	ENSG00000172247	protein_coding
chr11	47617315	47642607	MTCH2	ENSG00000109919	protein_coding
chr11	47659591	47715389	AGBL2	ENSG00000165923	protein_coding
chr11	47716494	47767443	FNBP4	ENSG00000109920	protein_coding
chr11	47778087	47848555	NUP160	ENSG00000030066	protein_coding
chr11	47980559	48170839	PTPRJ	ENSG00000149177	protein_coding
chr11	48216810	48217739	OR4B1	ENSG00000175619	protein_coding
chr11	48245104	48246015	OR4X2	ENSG00000172208	protein_coding
chr11	48263861	48264778	OR4X1	ENSG00000176567	protein_coding
chr11	48306223	48307152	OR4S1	ENSG00000176555	protein_coding
chr11	48324920	48325955	OR4C3	ENSG00000176547	protein_coding
chr11	48365485	48366465	OR4C5	ENSG00000176540	protein_coding
chr11	48488793	48489722	OR4A47	ENSG00000237388	protein_coding
chr11	48975324	48983826	TRIM51GP	ENSG00000220948	protein_coding
chr11	49027501	49038451	TRIM49B	ENSG00000182053	protein_coding
chr11	49053714	49059112	TRIM64C	ENSG00000214891	protein_coding
chr11	49145092	49208638	FOLH1	ENSG00000086205	protein_coding
chr11	49952391	49953419	OR4C13	ENSG00000258817	protein_coding
chr11	49981473	49982535	OR4C12	ENSG00000221954	protein_coding
chr11	54603069	54603998	OR4C46	ENSG00000185926	protein_coding
chr11	54706832	54707902	OR4A5	ENSG00000221840	protein_coding
chr11	55262155	55271114	TRIM48	ENSG00000150244	protein_coding
chr11	55343201	55344187	OR4A16	ENSG00000181961	protein_coding
chr11	55367974	55368918	OR4A15	ENSG00000181958	protein_coding
chr11	55554307	55555419	OR4C15	ENSG00000181939	protein_coding
chr11	55572128	55573060	OR4C16	ENSG00000279514	protein_coding
chr11	55602360	55607645	OR4C11	ENSG00000172188	protein_coding
chr11	55635113	55640309	OR4P4	ENSG00000181927	protein_coding
chr11	55648327	55652854	OR4S2	ENSG00000174982	protein_coding
chr11	55662201	55666195	OR4C6	ENSG00000181903	protein_coding
chr11	55723776	55729621	OR5D3P	ENSG00000186886	protein_coding
chr11	55773438	55774382	OR5D13	ENSG00000279761	protein_coding
chr11	55795556	55796500	OR5D14	ENSG00000186113	protein_coding
chr11	55811367	55812476	OR5L1	ENSG00000279395	protein_coding
chr11	55819630	55820571	OR5D18	ENSG00000186119	protein_coding
chr11	55827219	55828154	OR5L2	ENSG00000205030	protein_coding
chr11	55838752	55839738	OR5D16	ENSG00000205029	protein_coding
chr11	55883297	55891810	TRIM51	ENSG00000124900	protein_coding
chr11	55913650	55914582	OR5W2	ENSG00000187612	protein_coding
chr11	55935456	55936400	OR5I1	ENSG00000167825	protein_coding
chr11	55965755	55969945	OR10AG1	ENSG00000174970	protein_coding
chr11	55993681	55994625	OR5F1	ENSG00000149133	protein_coding
chr11	56027654	56038191	OR5AS1	ENSG00000181785	protein_coding
chr11	56093308	56094240	OR8I2	ENSG00000172154	protein_coding
chr11	56103687	56107658	OR8H2	ENSG00000181767	protein_coding
chr11	56122373	56123311	OR8H3	ENSG00000181761	protein_coding
chr11	56134721	56140201	OR8J3	ENSG00000167822	protein_coding
chr11	56159394	56160317	OR8K5	ENSG00000181752	protein_coding
chr11	56176618	56177556	OR5J2	ENSG00000174957	protein_coding
chr11	56231282	56234255	OR5T2	ENSG00000181718	protein_coding
chr11	56252254	56253222	OR5T3	ENSG00000172489	protein_coding
chr11	56274154	56276819	OR5T1	ENSG00000181698	protein_coding
chr11	56288462	56292254	OR8H1	ENSG00000181693	protein_coding
chr11	56315144	56320639	OR8K3	ENSG00000280314	protein_coding
chr11	56346039	56346998	OR8K1	ENSG00000150261	protein_coding
chr11	56354291	56361511	OR8J1	ENSG00000172487	protein_coding
chr11	56375624	56376553	OR8U1	ENSG00000172199	protein_coding
chr11	56417258	56418232	OR8U3	ENSG00000279961	protein_coding
chr11	56462469	56463401	OR5M9	ENSG00000150269	protein_coding
chr11	56469274	56473352	OR5M3	ENSG00000174937	protein_coding
chr11	56490435	56491370	OR5M8	ENSG00000181371	protein_coding
chr11	56542340	56543257	OR5M11	ENSG00000255223	protein_coding
chr11	56576774	56577721	OR5M10	ENSG00000254834	protein_coding
chr11	56609236	56614874	OR5M1	ENSG00000255012	protein_coding
chr11	56641489	56642439	OR5AP2	ENSG00000172464	protein_coding
chr11	56663686	56664618	OR5AR1	ENSG00000172459	protein_coding
chr11	56699095	56703884	OR9G1	ENSG00000174914	protein_coding
chr11	56741223	56748697	OR9G4	ENSG00000172457	protein_coding
chr11	56988914	56989843	OR5AK2	ENSG00000181273	protein_coding
chr11	57181747	57191717	LRRC55	ENSG00000183908	protein_coding
chr11	57233577	57237250	APLNR	ENSG00000134817	protein_coding
chr11	57299638	57324952	TNKS1BP1	ENSG00000149115	protein_coding
chr11	57325986	57335892	SSRP1	ENSG00000149136	protein_coding
chr11	57338352	57372396	P2RX3	ENSG00000109991	protein_coding
chr11	57376769	57381150	PRG3	ENSG00000156575	protein_coding
chr11	57386780	57390650	PRG2	ENSG00000186652	protein_coding
chr11	57406954	57427580	SLC43A3	ENSG00000134802	protein_coding
chr11	57460528	57477534	RTN4RL2	ENSG00000186907	protein_coding
chr11	57484534	57515780	SLC43A1	ENSG00000149150	protein_coding
chr11	57528464	57530803	TIMM10	ENSG00000134809	protein_coding
chr11	57537595	57550272	SMTNL1	ENSG00000214872	protein_coding
chr11	57551656	57568284	UBE2L6	ENSG00000156587	protein_coding
chr11	57597387	57619171	SERPING1	ENSG00000149131	protein_coding
chr11	57645087	57649944	YPEL4	ENSG00000166793	protein_coding
chr11	57648188	57661865	CLP1	ENSG00000172409	protein_coding
chr11	57667747	57701182	ZDHHC5	ENSG00000156599	protein_coding
chr11	57703710	57712221	MED19	ENSG00000156603	protein_coding
chr11	57712593	57740973	TMX2	ENSG00000213593	protein_coding
chr11	57741491	57743554	SELENOH	ENSG00000211450	protein_coding
chr11	57743514	57752675	BTBD18	ENSG00000233436	protein_coding
chr11	57753243	57819546	CTNND1	ENSG00000198561	protein_coding
chr11	58023881	58181616	OR9Q1	ENSG00000186509	protein_coding
chr11	58030953	58031906	OR6Q1	ENSG00000279051	protein_coding
chr11	58116742	58125530	OR9I1	ENSG00000172377	protein_coding
chr11	58189070	58194053	OR9Q2	ENSG00000186513	protein_coding
chr11	58203202	58204142	OR1S2	ENSG00000197887	protein_coding
chr11	58212720	58216084	OR1S1	ENSG00000280204	protein_coding
chr11	58227882	58228918	OR10Q1	ENSG00000180475	protein_coding
chr11	58266792	58268260	OR10W1	ENSG00000172772	protein_coding
chr11	58358124	58359069	OR5B17	ENSG00000197786	protein_coding
chr11	58402464	58406874	OR5B3	ENSG00000172769	protein_coding
chr11	58421238	58428121	OR5B2	ENSG00000172365	protein_coding
chr11	58438994	58442236	OR5B12	ENSG00000172362	protein_coding
chr11	58506807	58508105	OR5B21	ENSG00000198283	protein_coding
chr11	58526871	58578220	LPXN	ENSG00000110031	protein_coding
chr11	58579063	58621550	ZFP91	ENSG00000186660	protein_coding
chr11	58579172	58624639	ZFP91-CNTF	ENSG00000255073	protein_coding
chr11	58622665	58625733	CNTF	ENSG00000242689	protein_coding
chr11	58640426	58731974	GLYAT	ENSG00000149124	protein_coding
chr11	58834065	58904215	GLYATL2	ENSG00000156689	protein_coding
chr11	58905398	59043527	GLYATL1	ENSG00000166840	protein_coding
chr11	59086307	59094786	GLYATL1B	ENSG00000255151	protein_coding
chr11	59107185	59127412	FAM111B	ENSG00000189057	protein_coding
chr11	59142748	59155039	FAM111A	ENSG00000166801	protein_coding
chr11	59171430	59208588	DTX4	ENSG00000110042	protein_coding
chr11	59208510	59212927	MPEG1	ENSG00000197629	protein_coding
chr11	59358895	59371714	OR5AN1	ENSG00000176495	protein_coding
chr11	59416969	59426413	OR5A2	ENSG00000172324	protein_coding
chr11	59436469	59451380	OR5A1	ENSG00000172320	protein_coding
chr11	59456961	59457905	OR4D6	ENSG00000166884	protein_coding
chr11	59473315	59479361	OR4D10	ENSG00000254466	protein_coding
chr11	59503576	59504511	OR4D11	ENSG00000176200	protein_coding
chr11	59511368	59520703	OR4D9	ENSG00000172742	protein_coding
chr11	59574398	59615774	OSBP	ENSG00000110048	protein_coding
chr11	59636716	59669037	PATL1	ENSG00000166889	protein_coding
chr11	59712916	59713845	OR10V1	ENSG00000172289	protein_coding
chr11	59713456	59805882	STX3	ENSG00000166900	protein_coding
chr11	59806140	59810778	MRPL16	ENSG00000166902	protein_coding
chr11	59829273	59845499	CBLIF	ENSG00000134812	protein_coding
chr11	59852800	59866489	TCN1	ENSG00000134827	protein_coding
chr11	59878809	59896481	OOSP3	ENSG00000285231	protein_coding
chr11	59938432	59957480	OOSP1	ENSG00000284873	protein_coding
chr11	59964033	59970146	OOSP4A	ENSG00000285010	protein_coding
chr11	59978020	60031077	OOSP4B	ENSG00000255393	protein_coding
chr11	60040409	60048044	OOSP2	ENSG00000149507	protein_coding
chr11	60056587	60071115	MS4A3	ENSG00000149516	protein_coding
chr11	60088261	60098467	MS4A2	ENSG00000149534	protein_coding
chr11	60172015	60184666	MS4A6A	ENSG00000110077	protein_coding
chr11	60185657	60318080	MS4A4A	ENSG00000110079	protein_coding
chr11	60200270	60243137	MS4A4E	ENSG00000214787	protein_coding
chr11	60327255	60396596	MS4A6E	ENSG00000166926	protein_coding
chr11	60378485	60395951	MS4A7	ENSG00000166927	protein_coding
chr11	60378530	60417756	MS4A14	ENSG00000166928	protein_coding
chr11	60429572	60455214	MS4A5	ENSG00000166930	protein_coding
chr11	60455846	60470752	MS4A1	ENSG00000156738	protein_coding
chr11	60492778	60507430	MS4A12	ENSG00000071203	protein_coding
chr11	60515392	60542721	MS4A13	ENSG00000204979	protein_coding
chr11	60699585	60715807	MS4A8	ENSG00000166959	protein_coding
chr11	60729304	60744212	MS4A18	ENSG00000214782	protein_coding
